metroplex19nDr0nDe2,30,4.157895,0.605578,0.130076,4,1
metroplex23nDr0nDe2,30,11.130326,0.551223,0.152878,4,1
metroplex14nDr0nDe2,30,5.694236,0.681561,0.139851,4,1
metroplex13nDr0nDe1,30,11.055138,0.792859,0.395939,4,2
metroplex10nDr0nDe2,30,4.944836,0.792256,0.133398,4,1
metroplex17nDr0nDe3,30,110.741855,1.400491,0.622203,5,3
metroplex20nDr0nDe1,30,3.310777,1.243577,0.260597,4,1
metroplex19nDr0nDe3,30,4.220551,1.267935,0.254612,4,1
metroplex17nDr0nDe2,30,4.421053,1.866087,0.313485,4,1
metroplex20nDr0nDe2,30,12.531328,2.430679,0.321379,4,1
metroplex1nDr0nDe3,30,10.112782,2.728518,1.149851,4,2
metroplex13nDr0nDe2,30,71.388149,3.732504,1.766724,5,3
airport13nDr0nDe1,30,1.305764,0.636917,0.076504,4,1
airport14nDr0nDe2,30,1.518797,1.114685,0.144690,4,1
airport23nDr0nDe2,30,1.466165,1.322286,0.162246,4,1
metroplex27nDr0nDe3,30,9.205514,3.011583,0.411517,4,1
metroplex27nDr0nDe1,30,3.954887,2.782241,1.447747,4,2
metroplex13nDr0nDe3,30,7.674185,3.542769,1.527232,4,2
metroplex1nDr0nDe1,30,11.250627,3.924089,1.921468,4,2
metroplex12nDr0nDe3,30,11.508772,3.530865,0.397695,5,1
metroplex22nDr0nDe3,30,15.847118,3.492064,1.558609,4,2
metroplex27nDr0nDe2,30,6.300752,3.595075,1.587531,4,2
metroplex0nDr0nDe1,30,3.298246,4.343099,3.157698,4,3
airport17nDr0nDe3,30,3.822055,0.657099,0.118914,4,1
airport20nDr0nDe1,30,3.378446,0.814053,0.093424,4,1
metroplex17nDr0nDe1,30,2.904762,6.028065,0.508164,4,1
metroplex22nDr0nDe1,30,4.476190,5.532830,2.497412,4,2
metroplex14nDr0nDe3,30,9.300752,6.197264,0.765971,4,1
metroplex12nDr0nDe2,30,8.894737,6.356433,0.442376,6,1
airport19nDr0nDe3,30,1.646617,0.606562,0.113381,4,1
grid14nDr0nDe2,30,2.842105,0.732522,0.159173,4,1
grid13nDr0nDe1,30,5.932331,1.995714,1.966966,4,4
metroplex12nDr0nDe1,30,7.842105,5.197326,0.417106,8,1
metroplex0nDr0nDe2,30,11.822055,7.621867,5.842893,4,3
metroplex18nDr0nDe1,30,5.147870,7.747440,3.755460,4,2
metroplex26nDr0nDe1,30,2.488722,6.134499,1.689514,4,2
grid17nDr0nDe3,30,7.912281,1.645820,0.222642,4,1
metroplex22nDr0nDe2,30,4.661654,6.110494,0.439971,5,1
metroplex11nDr0nDe1,30,57.448622,4.401520,0.735448,5,2
airport17nDr0nDe2,30,1.476190,1.853255,0.253279,4,1
grid20nDr0nDe1,30,3.375940,1.378297,0.217470,4,1
airport20nDr0nDe2,30,3.568922,1.037187,0.138874,4,1
metroplex26nDr0nDe2,30,14.857143,9.978701,4.457934,4,2
airport19nDr0nDe2,30,2.120301,7.873771,0.423960,4,1
airport27nDr0nDe1,30,1.075188,0.895559,0.114305,4,1
grid19nDr0nDe3,30,7.511278,4.887748,0.308590,5,1
airport27nDr0nDe3,30,2.754386,2.008898,0.255140,4,1
metroplex26nDr0nDe3,30,6.521303,11.395508,5.427290,4,2
airport10nDr0nDe2,30,1.115288,10.333147,0.947993,4,1
airport1nDr0nDe1,30,0.979950,1.174360,0.155112,4,1
airport13nDr0nDe2,30,3.832080,2.676102,0.268886,4,1
airport0nDr0nDe1,30,1.075188,0.951741,0.108715,4,1
grid20nDr0nDe2,30,10.180451,2.556351,0.466865,4,1
metroplex29nDr0nDe1,30,3.090226,2.681822,1.167032,4,2
airport22nDr0nDe3,30,1.593985,2.674993,0.249717,4,1
metroplex21nDr0nDe1,30,1.887218,14.446332,1.558663,4,1
grid17nDr0nDe2,30,6.481203,1.661011,0.225772,4,1
airport1nDr0nDe3,30,2.278195,7.968449,0.636629,4,1
grid27nDr0nDe1,30,3.769424,3.822342,1.621969,4,2
airport17nDr0nDe1,30,1.200501,0.666583,0.079479,4,1
metroplex28nDr0nDe3,30,13.598997,5.168800,2.386988,4,2
airport27nDr0nDe2,30,1.902256,5.778100,0.436123,4,1
airport22nDr0nDe1,30,1.270677,2.320839,0.220560,4,1
metroplex15nDr0nDe3,30,7.957393,20.758762,14.859031,4,3
grid13nDr0nDe2,30,6.686717,1.726936,0.298543,4,1
metroplex28nDr0nDe1,30,5.092732,16.268384,7.206039,6,3
metroplex15nDr0nDe2,30,6.982456,21.375245,14.011454,4,3
metroplex25nDr0nDe2,30,9.150376,24.912421,17.705078,4,3
metroplex19nDr0nDe1,30,4.315789,11.254781,0.914673,5,1
airport29nDr0nDe1,30,1.295739,1.188624,0.118664,4,1
metroplex16nDr0nDe3,30,8.894737,19.173250,8.376748,4,2
airport18nDr0nDe1,30,1.548872,0.649946,0.113150,4,1
grid0nDr0nDe1,30,3.498747,7.984353,0.651800,4,1
metroplex29nDr0nDe2,30,4.037594,3.468720,0.434777,4,1
airport12nDr0nDe3,30,2.157895,6.400381,0.570318,4,1
airport13nDr0nDe3,30,3.000000,14.506516,1.333426,4,1
grid22nDr0nDe3,30,4.969925,3.184381,1.262975,4,2
airport12nDr0nDe2,30,1.471178,6.052747,0.279400,4,1
metroplex18nDr0nDe3,30,10.669173,17.905652,10.778313,5,3
grid17nDr0nDe1,30,3.042607,5.284357,0.414720,5,1
airport22nDr0nDe2,30,1.581454,1.038974,0.150467,4,1
metroplex2nDr0nDe2,30,4.774436,1.640669,0.712353,4,2
