airport25,30,0.684211,2.302075,0.226085,4,1
airport28,30,1.080394,3.396857,0.346490,4,1
airport20,30,1.210526,3.161854,1.347015,4,2
airport15,30,1.210526,4.500798,0.523631,4,1
airport2,30,1.157895,3.716320,0.404433,4,1
airport18,30,1.157895,4.488337,0.299539,4,1
airport21,30,0.631579,5.558241,0.552180,4,1
airport27,30,1.263158,6.910991,0.509652,4,1
airport13,30,0.848008,5.896609,0.499461,4,1
airport14,30,1.000000,6.653210,0.687536,4,1
airport16,30,0.684211,6.394241,0.988443,4,1
airport19,30,1.000000,7.049478,0.913881,4,1
airport11,30,1.052632,9.651106,1.290671,4,1
airport17,30,1.210526,10.190416,1.604571,4,1
airport1,30,1.421053,10.805103,2.229794,4,1
airport0,30,1.052632,10.272764,1.405482,4,1
airport24,30,0.947368,11.082358,1.615913,4,1
airport29,30,1.473684,11.679278,1.648458,4,1
airport30,30,0.927372,3.158593,0.276508,4,1
airport10,30,0.947368,12.753114,3.155216,4,1
airport32,30,0.947368,5.272384,0.536387,4,1
airport12,30,0.789474,21.950846,4.935129,4,1
airport31,30,1.105263,8.177337,1.224937,4,1
airport34,30,0.842105,5.947150,0.507614,4,1
airport33,30,0.684211,11.726798,2.213110,4,1
airport38,30,0.842105,2.999339,0.406263,4,1
airport36,30,0.315789,14.083461,2.139764,4,1
airport40,30,1.157895,4.119763,0.524973,4,1
airport37,30,1.157895,7.866983,1.756750,4,1
airport35,30,0.105263,14.229663,3.382092,4,1
airport41,30,0.315789,3.811960,0.587361,4,1
airport43,30,1.894737,3.356440,0.252258,4,1
airport39,30,1.421053,13.690083,3.080338,4,1
airport3,30,0.631579,11.650505,2.037738,4,1
airport44,30,1.105263,6.009645,0.466529,4,1
airport47,30,0.783784,3.379127,0.460896,4,1
airport45,30,1.368421,6.513692,1.031698,4,1
airport4,30,0.788046,3.034320,0.346527,4,1
airport49,30,1.421053,6.878645,0.873456,4,1
airport48,30,1.315789,8.048147,0.754265,4,1
airport50,30,1.473684,4.952796,0.452096,4,1
airport52,30,1.157895,5.027991,0.830410,4,1
airport56,30,0.894737,3.555771,0.857281,4,1
airport55,30,0.631579,7.301245,0.984720,4,1
airport51,30,1.526316,9.848338,1.099766,4,1
airport58,30,1.105263,3.301541,0.231522,4,1
airport54,30,0.473684,9.448949,1.295560,4,1
airport57,30,1.473684,6.387085,1.585211,4,1
airport53,30,1.315856,9.374329,0.666909,4,1
airport59,30,1.421053,3.170981,0.301433,4,1
airport5,30,1.263158,7.064712,1.108163,4,1
airport61,30,1.157895,6.111330,0.438636,4,1
airport60,30,1.157895,5.514990,0.570708,4,1
airport64,30,0.842105,4.104506,0.472272,4,1
airport67,30,0.788048,3.126123,0.531835,4,1
airport62,30,0.947368,10.078581,1.074831,4,1
airport63,30,1.263158,6.110986,0.869854,4,1
airport68,30,1.263158,3.449722,0.554984,4,1
airport65,30,1.000000,6.365195,0.709843,4,1
airport66,30,1.789474,9.749173,1.434039,4,1
airport72,30,0.789474,2.246619,0.234206,4,1
airport71,30,0.947368,7.833099,0.644280,4,1
airport74,30,1.210526,3.721457,0.462934,4,1
airport73,30,1.289907,6.565700,0.620276,4,1
airport78,30,1.000000,3.192832,0.339042,4,1
airport6,30,1.315789,11.203637,1.119289,4,1
airport70,30,0.684211,14.299867,1.921264,4,1
airport75,30,1.660537,7.408218,1.592941,4,1
airport76,30,1.105263,10.312574,1.657430,4,1
airport80,30,1.000000,5.957363,0.486372,4,1
airport77,30,1.263158,8.497300,0.450344,4,1
airport81,30,0.842105,4.681360,0.438610,4,1
airport7,30,1.368421,7.958061,1.386652,4,1
airport82,30,1.210526,6.541603,0.930900,4,1
airport84,30,1.000000,5.800529,0.518686,4,1
airport83,30,0.315734,8.551312,0.802899,4,1
airport79,30,1.000000,14.506857,0.949000,4,1
airport87,30,1.036688,6.491873,0.491353,4,1
airport86,30,0.842105,7.933249,0.930570,4,1
airport88,30,0.842105,8.685601,1.738156,4,1
airport85,30,0.469678,14.269541,2.421840,4,1
airport91,30,1.789474,4.978000,0.508901,4,1
airport8,30,1.421053,6.927732,0.776095,4,1
airport92,30,0.684211,4.546168,0.590180,4,1
airport90,30,0.789474,10.609326,1.473500,4,1
airport93,30,1.105263,8.170218,1.382032,4,1
airport95,30,1.473684,5.118765,0.406990,4,1
airport96,30,1.000000,3.618549,0.299719,4,1
airport97,30,1.072200,3.456097,0.440455,4,1
airport94,30,0.421053,14.593838,3.788709,4,1
airport99,30,1.157895,4.904105,0.656589,4,1
airport9,30,1.315790,8.207125,1.386968,4,1
airport98,30,1.000000,13.220576,1.666102,4,1
grid14,30,1.684211,8.347503,3.711370,4,2
grid15,30,3.421053,8.351788,1.560324,4,1
grid19,30,2.263158,18.833492,1.772186,6,1
grid18,30,1.789474,26.943693,0.754618,7,1
grid21,30,2.473683,10.912851,0.962254,5,1
grid27,30,3.368421,15.734809,5.793232,4,2
grid28,30,3.000000,13.790439,0.651555,5,1
grid0,30,2.473684,24.556770,3.259233,4,1
grid25,30,2.315789,13.197366,0.608854,6,1
grid30,30,3.421053,15.508082,2.011198,4,1
grid26,30,2.263158,19.253229,1.225164,6,1
grid2,30,3.631579,14.436000,0.855610,4,1
grid20,30,2.368421,28.162066,1.515475,5,1
grid23,30,2.982456,22.003946,0.582863,5,1
grid16,30,2.578947,35.683609,3.101087,5,1
grid31,30,2.157895,31.287050,1.120789,5,1
grid13,30,1.368421,102.116554,3.976599,8,1
grid22,30,3.122807,58.017899,2.503983,6,1
grid32,30,1.578947,36.795874,1.427443,8,1
grid33,30,2.157895,28.203763,4.755490,4,1
grid10,30,1.315789,81.914906,6.456237,6,1
grid24,30,1.631579,974.761591,5.145861,21,1
grid34,30,2.473684,598.469203,1.076132,18,1
