instance,timeLim,opt,totalTime,bestTime,nIter,optIter
grid86,30,1010.012531,38.072757,14.306929,5,2
grid88,30,1.090226,27.040403,1.321873,5,1
grid39,30,9.456140,260.324119,3.539707,9,1
grid84,30,1002.022556,19.563741,1.837903,4,1
grid8,30,0.157895,26.086626,1.699127,6,1
grid91,30,3.884712,19.967402,7.384170,4,2
grid92,30,1006.842105,18.749062,6.475881,4,2
grid93,30,1001.503759,20.425730,6.447886,4,2
grid97,30,1003.771930,13.188998,10.307953,4,3
grid96,30,2.862155,16.443462,6.314103,4,2
grid95,30,3001.526316,21.007088,1.030397,6,1
grid94,30,1004.248120,26.136633,1.599134,5,1
grid60,30,1.263158,112.455687,2.915380,11,1
grid98,30,4006.260652,23.469072,1.170229,6,1
grid9,30,1.120301,16.323304,2.767503,4,1
metroplex0,30,3.696742,33.308515,24.855299,8,6
grid87,30,4.275689,82.126015,1.592887,7,1
grid57,30,1000.000000,170.702108,1.701799,8,1
metroplex13,30,5.090226,14.317827,6.244770,4,2
grid62,30,4001.907268,581.029980,2.885237,21,1
grid75,30,8001.473684,194.957974,1.999358,9,1
grid99,30,1001.363409,22.137214,1.399518,6,1
metroplex14,30,1002.844612,14.856684,1.409360,5,1
grid80,30,1.609023,134.454581,1.833870,7,1
metroplex15,30,1002.634085,17.260101,17.193982,5,5
metroplex16,30,1002.847118,12.888062,1.324048,4,1
metroplex19,30,1011.338346,13.445061,5.864002,4,2
metroplex17,30,5002.313283,15.539961,6.103687,4,2
grid7,30,1004.107769,13.562952,5.757739,4,2
grid65,30,0.789474,639.579346,2.248571,21,1
metroplex26,30,1006.611529,11.820455,4.859956,4,2
metroplex25,30,2.842105,14.185655,1.064281,5,1
grid69,30,1.413534,19.823179,9.306441,6,3
grid67,30,2003.052632,13.399702,1.248281,5,1
metroplex24,30,4.799499,19.823662,1.501250,5,1
metroplex27,30,1.919799,11.152688,4.551896,4,2
metroplex22,30,1002.711779,26.548737,12.172766,6,3
metroplex12,30,59.664160,142.834086,69.547003,6,4
metroplex31,30,2007.080201,15.930350,9.563146,5,3
metroplex28,30,1001.388471,21.344125,1.883264,5,1
grid51,30,0.669173,18.117197,1.189637,5,1
metroplex32,30,1004.137845,15.763184,7.200393,6,3
metroplex23,30,8.425473,36.564905,19.864572,4,2
metroplex11,30,1004.127820,102.586645,2.267482,5,1
grid53,30,1005.659148,316.188416,1.500241,12,1
metroplex30,30,5011.548872,17.051330,7.295166,4,2
metroplex29,30,1002.365915,46.204597,5.833512,10,2
metroplex35,30,4.105263,10.715451,4.581562,4,2
grid17,30,1004.037594,699.142451,2.511336,21,1
metroplex3,30,1.989975,13.739460,5.523301,4,2
metroplex38,30,4010.475894,30.636874,9.438279,5,2
metroplex43,30,4.837093,10.080150,4.285093,4,2
metroplex42,30,1003.882206,17.270333,9.692661,5,3
metroplex10,30,11.451127,109.995506,109.943708,4,4
metroplex39,30,1004.909774,47.125008,25.590811,9,5
metroplex48,30,6.167920,14.191400,10.356096,4,3
metroplex45,30,1002.959900,20.031997,5.254865,6,2
metroplex18,30,15.235589,83.784279,83.732148,6,6
metroplex36,30,2007.208020,63.389495,63.333367,5,5
metroplex49,30,1.393484,17.611310,9.770868,5,3
metroplex51,30,2.388471,16.708147,1.565256,5,1
metroplex4,30,1003.887218,18.980324,1.350308,5,1
metroplex21,30,2010.405719,25.504424,13.291343,4,2
metroplex40,30,1004.348371,117.006028,20.711784,9,4
grid90,30,2004.165414,31.085146,1.478252,5,1
metroplex56,30,3002.802005,11.478838,4.872866,4,2
metroplex2,30,59.616541,271.006116,100.607197,11,6
metroplex54,30,1001.443609,20.476507,11.497890,5,3
metroplex55,30,4.195489,14.452515,5.855557,4,2
metroplex53,30,1.052632,18.496136,10.031203,5,3
metroplex37,30,6.027569,79.239058,32.359998,4,2
metroplex44,30,3007.587788,20.580859,14.108811,5,3
metroplex57,30,2.380952,18.417160,10.299161,5,3
metroplex58,30,5006.807018,20.590305,8.243736,4,2
metroplex61,30,2.962406,16.182820,5.116073,5,2
metroplex60,30,4.436090,25.674083,17.113209,6,4
metroplex63,30,5004.784461,22.446070,18.729763,6,5
metroplex66,30,1013.260652,29.685400,22.377876,8,6
metroplex70,30,2.210526,9.831241,4.046889,4,2
metroplex46,30,1007.172932,76.743265,50.422975,8,4
metroplex52,30,2012.273183,132.436892,3.846982,5,1
