airport25,30,0.684211,1.979293,0.257394,4,1
airport28,30,1.080394,2.774674,0.375240,4,1
airport20,30,1.210526,3.359303,1.453590,4,2
airport2,30,1.157895,3.956888,0.319171,4,1
airport15,30,1.210526,3.430928,0.443936,4,1
airport18,30,1.157895,4.947630,0.472088,4,1
airport21,30,0.631579,4.922690,0.503855,4,1
airport27,30,1.263158,6.474657,0.519689,4,1
airport13,30,0.848008,6.645446,0.643414,4,1
airport30,30,0.927372,4.228852,0.416596,4,1
airport14,30,1.000000,6.451695,0.549946,4,1
airport16,30,0.684211,8.622183,1.617204,4,1
airport19,30,1.000000,6.048420,0.845112,4,1
airport32,30,0.947368,3.636044,0.532004,4,1
airport17,30,1.210526,8.152801,1.455981,4,1
airport11,30,1.052632,9.758724,1.321147,4,1
airport1,30,1.421053,8.428087,1.878203,4,1
airport0,30,1.052632,9.756228,1.455881,4,1
airport38,30,0.842105,2.305216,0.315101,4,1
airport34,30,0.842105,6.390677,0.368041,4,1
airport29,30,1.473684,11.714330,0.933669,4,1
airport24,30,0.947368,12.727145,2.089729,4,1
airport31,30,1.105263,6.752171,0.971365,4,1
airport10,30,0.947368,11.604589,2.175179,4,1
airport40,30,1.157895,3.434919,0.409597,4,1
airport43,30,1.894737,3.501491,0.368683,4,1
airport41,30,0.315789,3.761861,0.561987,4,1
airport33,30,0.684211,8.308033,1.436628,4,1
airport47,30,0.783784,3.240817,0.398506,4,1
airport4,30,0.788046,3.706893,0.344828,4,1
airport37,30,1.157895,9.363041,1.994292,4,1
airport44,30,1.105263,6.068636,0.496171,4,1
airport45,30,1.368421,5.541509,1.208595,4,1
airport36,30,0.315789,15.089500,2.899428,4,1
airport50,30,1.473684,5.366566,0.449384,4,1
airport49,30,1.421053,6.836612,0.726440,4,1
airport12,30,0.789474,19.757295,5.377923,4,1
airport52,30,1.157895,5.641901,0.904365,4,1
airport58,30,1.105263,3.050972,0.358242,4,1
airport56,30,0.894737,3.146195,0.767940,4,1
airport35,30,0.105263,15.895350,3.229069,4,1
airport3,30,0.631579,11.717960,1.379384,4,1
airport48,30,1.315789,7.434562,0.661097,4,1
airport59,30,1.421053,3.227525,0.533032,4,1
airport39,30,1.421053,13.983743,2.167883,4,1
airport57,30,1.473684,6.263905,1.016114,4,1
airport55,30,0.631579,7.359741,1.223604,4,1
airport54,30,0.473684,8.699157,1.470260,4,1
airport61,30,1.157895,5.500854,0.422582,4,1
airport51,30,1.526316,9.509294,1.327427,4,1
airport5,30,1.263158,6.236460,0.585466,4,1
airport67,30,0.788048,2.857228,0.517673,4,1
airport53,30,1.315856,10.038178,0.639133,4,1
airport64,30,0.842105,4.924490,0.490884,4,1
airport68,30,1.263158,3.909676,0.715099,4,1
airport60,30,1.157895,6.317921,0.934426,4,1
airport72,30,0.789474,3.177961,0.327516,4,1
airport65,30,1.000000,6.599071,0.576521,4,1
airport63,30,1.263158,6.543743,0.769783,4,1
airport74,30,1.210526,4.006482,0.632244,4,1
airport62,30,0.947368,10.367731,1.626420,4,1
airport78,30,1.000000,3.067318,0.433438,4,1
airport73,30,1.289907,5.348612,0.445703,4,1
airport66,30,1.789474,9.868447,1.956122,4,1
airport81,30,0.842105,4.447722,0.404799,4,1
airport71,30,0.947368,6.687741,0.628496,4,1
airport80,30,1.000000,4.718264,0.353794,4,1
airport75,30,1.660537,7.307285,1.424481,4,1
airport77,30,1.263158,8.629574,0.486522,4,1
airport84,30,1.000000,6.759744,0.540681,4,1
airport76,30,1.105263,7.770654,1.055552,4,1
airport82,30,1.210526,8.412604,1.029164,4,1
airport7,30,1.368421,9.816974,1.425620,4,1
airport87,30,1.036688,4.886787,0.489756,4,1
airport83,30,0.315734,8.797980,1.165132,4,1
airport91,30,1.789474,4.098380,0.383672,4,1
airport70,30,0.684211,14.006573,2.047137,4,1
airport6,30,1.315789,13.414125,1.712765,4,1
airport92,30,0.684211,4.079984,0.612350,4,1
airport86,30,0.842105,8.240835,0.585429,4,1
airport8,30,1.421053,7.723123,1.334217,4,1
airport97,30,1.072200,2.843554,0.418888,4,1
airport96,30,1.000000,3.670238,0.521119,4,1
airport88,30,0.842105,9.183070,1.222396,4,1
airport95,30,1.473684,5.607898,0.450489,4,1
airport99,30,1.157895,4.912808,0.639205,4,1
airport93,30,1.105263,7.125514,1.272963,4,1
airport79,30,1.000000,14.686287,1.094833,4,1
airport90,30,0.789474,9.422067,1.842154,4,1
airport85,30,0.469678,11.717013,2.666562,4,1
airport94,30,0.421053,13.643894,3.849126,4,1
airport9,30,1.315790,10.249333,2.259649,4,1
grid14,30,1.684211,9.075703,3.546745,4,2
airport98,30,1.000000,11.497158,1.900799,4,1
grid15,30,3.421053,10.299093,1.016632,4,1
grid21,30,2.473683,9.811009,1.025877,4,1
grid19,30,2.263158,11.785630,1.111966,4,1
grid18,30,1.789474,12.398397,5.123805,4,2
grid27,30,3.368421,19.742734,8.067164,4,2
grid28,30,3.000000,10.469189,0.770180,4,1
grid30,30,3.421053,17.279643,2.403707,4,1
grid25,30,2.315789,22.877174,0.568936,10,1
grid26,30,2.263158,23.741243,0.718850,7,1
