metroplex52,2014.458647,4.579466,12.412915,16.992381,525442,12592,45691,45691,0
metroplex25,14.340852,4.004790,42.663736,46.668526,465227,10410,36626,36626,0
metroplex57,2.102757,5.027287,4.458766,9.486053,568411,14374,52954,52954,0
metroplex45,1014.581454,4.358177,27.855248,32.213425,485841,15535,57586,57586,0
metroplex26,18.365915,4.406438,50.346531,54.752969,482003,24161,86858,86858,0
metroplex54,1006.007519,5.422291,14.997121,20.419412,606778,17054,64010,64010,0
metroplex21,2014.952381,4.855586,52.447006,57.302592,544974,11424,40277,40277,0
metroplex4,1013.664160,5.157184,24.227765,29.384949,581007,16932,64229,64229,0
metroplex61,12.869674,4.938737,4.372078,9.310815,560831,12074,43358,43358,0
metroplex62,13.328321,4.676530,5.476742,10.153272,526650,12913,47190,47190,0
metroplex56,18.719298,4.695976,19.229145,23.925121,535178,14939,54042,54042,0
metroplex55,9.829574,4.704473,24.107950,28.812423,529945,12757,46973,46973,0
metroplex53,9.766917,5.188730,31.519240,36.707970,581291,14613,53575,53575,0
metroplex70,8.799499,4.671025,3.618531,8.289556,533823,10984,38513,38513,0
metroplex38,4018.000000,5.088513,65.788192,70.876705,580715,12098,43206,43206,0
metroplex71,5.350877,4.424961,2.952234,7.377195,499883,11112,39170,39170,0
grid50,11.726817,4.259205,111.460556,115.719761,495600,16491,34529,34529,0
metroplex60,7.997494,4.783239,35.844328,40.627567,541196,17543,65276,65276,0
metroplex41,21.791980,4.997577,75.743638,80.741215,558007,19803,75386,75386,0
metroplex73,5.541353,4.624213,10.395876,15.020089,523505,15650,58400,58400,0
metroplex78,8.764411,4.099055,4.917248,9.016303,464672,10133,34984,34984,0
metroplex63,17.944862,4.866393,48.457743,53.324136,544421,13814,50838,50838,0
metroplex58,5011.551378,5.172025,65.540964,70.712989,572462,21434,81557,81557,0
metroplex80,8.684211,5.317591,6.929890,12.247481,606168,12736,45210,45210,0
metroplex83,3.157895,4.484817,0.956488,5.441305,508724,11182,39672,39672,0
metroplex43,12.318296,4.589506,92.292857,96.882363,485388,17840,64605,64605,0
metroplex82,11.403509,5.212731,11.059713,16.272444,595677,12501,44706,44706,0
metroplex86,1013.300752,4.911657,10.942676,15.854333,521048,15130,55992,55992,0
metroplex65,1027.445819,5.282907,74.840151,80.123058,601288,13484,49842,49842,0
metroplex24,10.170426,5.389983,129.334113,134.724096,548051,20996,79592,79592,0
metroplex88,9.751880,4.380067,6.876167,11.256234,494403,11915,42036,42036,0
grid44,1071.468672,4.304266,161.901326,166.205592,483383,25212,53110,53110,0
metroplex89,3.897243,4.363504,1.919055,6.282559,496588,11474,40082,40082,0
metroplex93,8.310481,4.562674,3.119305,7.681979,518042,12060,42394,42394,0
metroplex91,10.333308,4.848084,9.320959,14.169043,538964,12529,45314,45314,0
metroplex7,1012.551378,4.729934,53.934789,58.664723,537174,15029,55538,55538,0
metroplex85,13.566416,5.102713,39.101512,44.204225,532072,12642,46950,46950,0
metroplex18,28.696742,4.293697,160.001001,164.294698,499151,11596,41147,41147,0
metroplex97,1005.864662,4.078334,5.106099,9.184433,452390,14725,54524,54524,0
metroplex92,2013.260652,4.080175,24.828225,28.908400,465732,12682,46862,46862,0
metroplex37,12.037594,4.929941,158.555552,163.485493,553997,16931,63972,63972,0
metroplex98,12.293233,4.103563,9.697615,13.801178,463456,10509,36943,36943,0
metroplex9,2.666667,4.411782,4.296273,8.708055,498343,11978,42870,42870,0
metroplex11,1012.601208,4.450557,181.960641,186.411198,513970,17735,66275,66275,0
metroplex94,1011.117795,4.978673,33.264551,38.243224,553516,14389,53325,53325,0
metroplex99,13.353383,4.453932,68.549211,73.003143,499096,12879,46352,46352,0
metroplex96,13.834586,4.932733,76.401589,81.334322,557182,11850,41672,41672,0
grid42,35.842105,3.721311,290.433729,294.155040,429590,24658,51677,51677,0
metroplex10,18.037594,4.169522,330.656751,334.826273,484588,11531,39841,39841,0
grid31,42.984962,3.397993,383.950884,387.348877,404644,18710,39460,39460,0
metroplex22,1012.370927,5.485972,363.938296,369.424268,596861,19348,73330,73330,0
metroplex40,1034.242812,4.146812,368.510062,372.656874,465016,12726,46204,46204,0
metroplex68,19.401003,4.601227,458.338021,462.939248,506192,11863,41340,41340,0
metroplex72,18.629073,4.850015,538.072632,542.922647,537077,20230,75673,75673,0
metroplex12,76.694210,5.011828,703.602958,708.614786,584582,13851,50891,50891,0
metroplex69,4022.200501,4.817038,639.414367,644.231405,540895,12165,43082,43082,0
metroplex76,1026.167920,5.230411,717.645674,722.876085,576207,22738,83476,83476,0
metroplex66,1023.616541,4.845685,786.115312,790.960997,548738,17640,65427,65427,0
metroplex75,1018.827067,6.220592,762.047954,768.268546,557450,23761,83632,83632,0
metroplex77,24.513784,4.588458,770.915888,775.504346,519728,12276,43437,43437,0
metroplex3,24.949875,5.109822,1157.709922,1162.819744,576453,12850,45769,45769,0
metroplex46,1013.298245,5.452132,1424.645318,1430.097450,599681,20938,77679,77679,0
grid90,2042.516291,3.686558,1528.577858,1532.264416,436811,15801,33310,33310,0
metroplex39,1044.458647,4.448006,1730.954438,1735.402444,498373,16644,63881,63881,0
grid87,66.839599,3.682502,4191.728771,4195.411273,424749,15929,33206,33206,0
metroplex20,29.175439,4.497043,4230.922560,4235.419603,522772,12451,45021,45021,0
grid4,25.225564,3.342289,4305.475392,4308.817681,393453,20660,43373,43373,0
metroplex8,1033.343358,5.512893,4176.409378,4181.922271,614123,21446,80452,80452,0
metroplex34,44.310777,4.404762,5583.594221,5587.998983,512246,12651,45125,45125,0
metroplex87,2028.651628,4.652809,10286.951611,10291.604420,516758,14648,52932,52932,0
metroplex50,1059.807018,5.258606,15554.263148,15559.521754,591467,14386,52260,52260,0
grid35,1073.085213,3.719791,27371.115801,27374.835592,407625,20810,43963,43963,0
grid32,68.681704,3.716335,43582.589639,43586.305974,444667,17162,35621,35621,0
metroplex67,4061.050125,4.474859,156583.139248,156587.614107,513146,12399,44309,44309,0
metroplex23,40.701162,4.449089,174387.003252,174391.452341,509837,11433,40718,40718,0
metroplex6,105.807018,4.140538,192657.647492,192661.788030,464198,13833,50937,50937,0
metroplex33,120.503733,5.130677,217645.817761,217650.948438,572104,20882,80607,80607,0
