instance,result,elapsedTime,totalSolveTime,totalTime,nvars,snvars,ncons,sncons,reduceTini
airport33,2001.105263,0.808947,0.988167,1.797114,108243,11590,43826,43826,1
airport35,1.438596,0.681369,0.761460,1.442829,90661,11061,42300,42300,1
airport41,1.681704,0.420918,0.657135,1.078053,57379,6593,22964,22964,0
airport34,1.786967,0.644896,1.195287,1.840183,88719,8286,32259,32259,1
airport42,1001.631579,0.626069,0.394835,1.020904,86849,6861,25001,25001,0
airport36,1.105263,0.677015,0.964612,1.641627,90363,10987,41452,41452,1
airport29,1001.210526,0.636854,0.823405,1.460259,88952,8407,33074,33074,2
airport43,1001.315789,0.645899,0.407939,1.053838,87326,7499,28093,28093,0
airport28,1.105263,0.675829,1.319558,1.995387,90985,10909,41300,41300,2
airport2,1001.210526,0.702544,0.436086,1.138630,96656,7683,28623,28623,2
airport44,1001.210526,0.661031,0.395697,1.056728,91378,6996,24979,24979,0
airport30,1001.263158,0.664923,0.439595,1.104518,90934,7426,27027,27027,2
airport37,0.333333,0.791053,0.792975,1.584028,109288,8001,28454,28454,1
airport38,1.105263,0.639468,0.896048,1.535516,86028,9910,36534,36534,1
airport45,1.200501,0.714916,0.894857,1.609773,94282,10721,39806,39806,0
airport39,1.315789,0.783324,0.484354,1.267678,102958,11406,43232,43232,1
airport31,1.681704,0.606785,0.929876,1.536661,83616,7496,27970,27970,2
airport47,1.842105,0.705078,0.719005,1.424083,96783,8614,33873,33873,0
airport32,1001.105263,0.706617,0.448378,1.154995,96126,7645,27920,27920,2
airport3,1001.315789,0.735804,0.434089,1.169893,100622,8083,30235,30235,1
airport46,1.105263,0.850334,1.080441,1.930775,112610,12400,47659,47659,0
airport40,1.210526,0.612061,0.493490,1.105551,82631,10295,39183,39183,1
airport48,2.210526,0.593485,0.942696,1.536181,79620,10902,43205,43205,0
airport49,1.315789,0.759817,0.541615,1.301432,104751,7991,29319,29319,0
airport33,2001.105263,0.812396,1.091749,1.904145,108257,11604,43845,43845,2
airport34,1.681704,0.642201,1.082889,1.725090,88747,8314,32301,32301,2
airport41,1.681704,0.417916,0.617776,1.035692,57397,6611,22991,22991,1
airport35,1.438596,0.680140,0.769218,1.449358,90687,11087,42335,42335,2
airport4,1001.210526,0.731292,0.479194,1.210486,100536,8127,30129,30129,0
airport36,1.105263,0.679217,0.754569,1.433786,90379,11003,41474,41474,2
airport42,1001.473684,0.629363,0.435451,1.064814,86875,6887,25040,25040,1
airport51,1.789474,0.700668,0.385749,1.086417,94196,10195,37959,37959,0
airport43,1001.210526,0.635932,0.397018,1.032950,87356,7529,28138,28138,1
airport52,1.842105,0.637611,0.555444,1.193055,85618,9518,35218,35218,0
airport44,1001.105263,0.664833,0.387896,1.052729,91402,7020,25015,25015,1
airport50,1.105263,0.940206,1.169361,2.109567,112886,12130,46187,46187,0
airport37,0.333333,0.790159,0.499851,1.290010,109304,8017,28478,28478,2
airport3,1001.210526,0.729653,0.444020,1.173673,100650,8111,30277,30277,2
airport39,1.210526,0.774486,0.510821,1.285307,102988,11436,43273,43273,2
airport38,1.105263,0.650650,0.912411,1.563061,86048,9930,36562,36562,2
airport53,1.095238,0.775687,0.458768,1.234455,104571,8405,31753,31753,0
airport45,1.200501,0.711640,0.944046,1.655686,94294,10733,39824,39824,1
airport47,1.684211,0.778764,0.735823,1.514587,96811,8642,33915,33915,1
