instance,result,elapsedTime,totalSolveTime,totalTime,nvars,snvars,ncons,sncons,reduceTini
airport74,0.988324,0.410927,0.130742,0.541669,53212,4910,17126,17126,1
airport73,1.902798,0.606551,0.494011,1.100562,73739,7451,27439,27439,1
airport77,+Inf,0.491401,0.049366,0.540767,63488,7657,30373,30373,1
airport81,0.842105,0.359045,0.177530,0.536575,47451,4735,16993,16993,0
airport78,+Inf,0.283931,0.082850,0.366781,37741,6515,22898,22898,1
airport76,7.696480,0.645022,1.007254,1.652276,82401,9388,34812,34812,1
airport82,+Inf,0.547704,0.073850,0.621554,67349,8755,32480,32480,0
airport6,+Inf,0.792937,0.078505,0.871442,99559,10249,41661,41661,2
airport84,+Inf,0.512275,0.064481,0.576756,62992,7208,27199,27199,0
airport72,1.000000,0.285162,0.125789,0.410951,37731,3991,13856,13856,2
airport86,+Inf,0.596787,0.277074,0.873861,72883,8940,33795,33795,0
airport85,+Inf,0.847563,0.152115,0.999678,106947,12856,48636,48636,0
airport71,+Inf,0.652121,0.187438,0.839559,78304,10892,39638,39638,2
airport70,+Inf,0.626572,0.462850,1.089422,65848,17763,57106,57106,2
airport87,+Inf,0.335159,0.058487,0.393646,40486,5412,21798,21798,0
airport79,0.684211,0.748558,0.506235,1.254793,97562,8880,35229,35229,1
airport80,+Inf,0.492289,0.201734,0.694023,54371,10646,35824,35824,1
airport75,+Inf,0.674321,0.096243,0.770564,86727,9005,32895,32895,2
airport73,1.929547,0.656854,0.592568,1.249422,73773,7485,27488,27488,2
airport74,1.490358,0.436527,0.146815,0.583342,53242,4940,17171,17171,2
airport83,1.559791,0.678174,3.241060,3.919234,80098,12478,44223,44223,0
airport81,1.000000,0.360346,0.168799,0.529145,47471,4755,17023,17023,1
airport77,+Inf,0.492207,0.060514,0.552721,63522,7691,30422,30422,2
airport78,+Inf,0.282446,0.092192,0.374638,37771,6545,22939,22939,2
airport88,+Inf,0.631847,0.354711,0.986558,74864,12271,43622,43622,0
airport8,2.992481,0.572890,0.231197,0.804087,75803,5954,21617,21617,0
airport82,+Inf,0.541048,0.092956,0.634004,67379,8785,32521,32521,1
airport76,8.222796,0.647000,0.995737,1.642737,82435,9422,34863,34863,2
airport84,+Inf,0.509248,0.064936,0.574184,63020,7236,27239,27239,1
airport7,2.202565,0.665658,3.150002,3.815660,75164,11127,41799,41799,1
airport91,+Inf,0.372471,0.039150,0.411621,47613,4745,17396,17396,0
airport86,+Inf,0.592518,0.270911,0.863429,72903,8960,33821,33821,1
airport90,0.789474,0.766174,0.368203,1.134377,101409,7511,27478,27478,0
airport85,+Inf,0.857368,0.164379,1.021747,106977,12886,48681,48681,1
airport92,+Inf,0.410520,0.075497,0.486017,52715,7183,25244,25244,0
airport93,+Inf,0.714838,0.127274,0.842112,87735,9413,34890,34890,0
airport83,1.401896,0.679511,2.746142,3.425653,80128,12508,44268,44268,1
airport79,0.421053,0.718395,0.491042,1.209437,97592,8910,35274,35274,2
airport7,+Inf,0.665786,0.523457,1.189243,75192,11155,41839,41839,2
airport87,+Inf,0.334854,0.059817,0.394671,40514,5440,21840,21840,1
airport94,+Inf,0.864414,0.081351,0.945765,107940,9484,35881,35881,0
airport80,+Inf,0.483972,0.225669,0.709641,54399,10674,35860,35860,2
airport81,1.157895,0.361331,0.187898,0.549229,47493,4777,17056,17056,2
airport97,+Inf,0.245441,0.061576,0.307017,29691,4730,17038,17038,0
airport96,+Inf,0.365461,0.303266,0.668727,41131,9310,29640,29640,0
airport95,1.473684,0.463463,0.955815,1.419278,57365,8966,31104,31104,0
airport88,+Inf,0.626974,0.502927,1.129901,74892,12299,43662,43662,1
airport82,+Inf,0.545090,0.100281,0.645371,67409,8815,32562,32562,2
airport84,+Inf,0.518334,0.078610,0.596944,63052,7268,27285,27285,2
airport86,+Inf,0.599752,0.283330,0.883082,72927,8984,33853,33853,2
airport99,+Inf,0.455330,0.070305,0.525635,53597,7739,27980,27980,0
airport91,+Inf,0.382953,0.038796,0.421749,47643,4775,17441,17441,1
airport8,3.045113,0.581335,0.304140,0.885475,75837,5988,21668,21668,1
airport98,+Inf,0.669954,0.091190,0.761144,83476,10042,38237,38237,0
airport90,0.578947,0.788424,0.371838,1.160262,101439,7541,27523,27523,1
airport92,+Inf,0.421176,0.089388,0.510564,52747,7215,25290,25290,1
airport83,1.296689,0.679387,1.842314,2.521701,80158,12538,44313,44313,2
airport85,+Inf,0.869675,0.170671,1.040346,107007,12916,48726,48726,2
airport9,+Inf,0.661153,0.230016,0.891169,77449,13103,47395,47395,0
airport93,+Inf,0.726979,0.123678,0.850657,87767,9445,34934,34934,1
airport87,+Inf,0.343546,0.061445,0.404991,40548,5474,21891,21891,2
airport94,0.263158,0.860131,0.678926,1.539057,107968,9512,35921,35921,1
airport97,+Inf,0.254969,0.053936,0.308905,29713,4752,17069,17069,1
airport95,1.526316,0.473363,0.902673,1.376036,57393,8994,31144,31144,1
airport88,+Inf,0.727651,0.510903,1.238554,74922,12329,43705,43705,2
airport96,+Inf,0.378417,0.310470,0.688887,41161,9340,29677,29677,1
airport91,+Inf,0.384526,0.051818,0.436344,47677,4809,17492,17492,2
airport8,3.097744,0.588990,0.284047,0.873037,75873,6024,21722,21722,2
airport99,+Inf,0.456642,0.095630,0.552272,53629,7771,28026,28026,1
airport90,0.368421,0.815340,0.406608,1.221948,101469,7571,27568,27568,2
airport98,+Inf,0.670513,0.092705,0.763218,83500,10066,38269,38269,1
airport92,+Inf,0.423631,0.119607,0.543238,52781,7249,25339,25339,2
airport93,+Inf,0.727551,0.148032,0.875583,87803,9481,34984,34984,2
airport94,0.157895,0.865282,0.670457,1.535739,107994,9538,35958,35958,2
airport9,+Inf,0.668557,0.270209,0.938766,77481,13135,47441,47441,1
airport95,1.578947,0.483530,1.033518,1.517048,57423,9024,31187,31187,2
airport97,+Inf,0.251021,0.053803,0.304824,29739,4778,17106,17106,2
airport96,+Inf,0.380358,0.321498,0.701856,41193,9372,29719,29719,2
airport99,+Inf,0.456057,0.097140,0.553197,53661,7803,28072,28072,2
airport98,+Inf,0.673697,0.130039,0.803736,83524,10090,38301,38301,2
grid11,+Inf,2.948321,0.271649,3.219970,337180,20487,83382,83382,0
grid10,1.341689,3.508604,1.261283,4.769887,437833,14375,53699,53699,0
grid0,2.473684,2.768497,0.961906,3.730403,352401,11423,41355,41355,0
grid12,+Inf,3.315878,0.323179,3.639057,388637,20060,81873,81873,0
grid15,6.854637,1.909759,0.447401,2.357160,227548,8202,28200,28200,0
airport9,+Inf,0.665606,0.274699,0.940305,77515,13169,47490,47490,2
grid0,1.835526,2.764869,0.691550,3.456419,352453,11475,41433,41433,1
grid13,+Inf,2.344158,0.189033,2.533191,281665,14438,56994,56994,0
grid14,+Inf,1.598418,0.099489,1.697907,187298,10524,39304,39304,0
