airport25,30,0.684211,1.843289,0.257976,4,1
airport28,30,1.080394,3.478949,0.420607,4,1
airport20,30,1.210526,4.152147,1.646556,4,2
airport15,30,1.210526,3.269460,0.362520,4,1
airport2,30,1.157895,4.575888,0.372922,4,1
airport18,30,1.157895,4.869422,0.437833,4,1
airport21,30,0.631579,5.173555,0.534193,4,1
airport27,30,1.263158,6.813898,0.491497,4,1
airport13,30,0.848008,6.709218,0.431229,4,1
airport14,30,1.000000,7.316665,0.812671,4,1
airport16,30,0.684211,6.746301,1.241027,4,1
airport19,30,1.000000,8.192379,1.200435,4,1
airport30,30,0.927372,4.103725,0.361734,4,1
airport17,30,1.210526,8.458275,1.430956,4,1
airport11,30,1.052632,8.225188,1.119817,4,1
airport1,30,1.421053,9.791550,1.330449,4,1
airport0,30,1.052632,10.613104,1.177247,4,1
airport29,30,1.473684,12.214190,1.741061,4,1
airport24,30,0.947368,13.818854,1.996432,4,1
airport32,30,0.947368,3.970170,0.606493,4,1
airport10,30,0.947368,13.089088,2.208882,4,1
airport34,30,0.842105,4.944953,0.584159,4,1
airport31,30,1.105263,9.081852,1.402737,4,1
airport38,30,0.842105,2.177279,0.339614,4,1
airport33,30,0.684211,10.191163,1.640107,4,1
airport40,30,1.157895,3.758265,0.488247,4,1
airport12,30,0.789474,18.764936,5.874580,4,1
airport41,30,0.315789,3.347529,0.557523,4,1
airport43,30,1.894737,4.029320,0.363802,4,1
airport37,30,1.157895,9.246804,1.862894,4,1
airport36,30,0.315789,14.030688,2.170902,4,1
airport47,30,0.783784,2.897624,0.460451,4,1
airport44,30,1.105263,6.561018,0.448896,4,1
airport35,30,0.105263,15.882463,1.739025,4,1
airport4,30,0.788046,2.611881,0.276159,4,1
airport45,30,1.368421,5.997955,0.890718,4,1
airport3,30,0.631579,10.735855,1.545925,4,1
airport39,30,1.421053,13.742822,3.134553,4,1
airport49,30,1.421053,6.017741,0.951457,4,1
airport50,30,1.473684,4.655989,0.279151,4,1
airport48,30,1.315789,7.786480,0.469079,4,1
airport52,30,1.157895,4.916480,0.825832,4,1
airport56,30,0.894737,4.343082,0.879810,4,1
airport58,30,1.105263,3.206405,0.309862,4,1
airport55,30,0.631579,8.244031,0.988449,4,1
airport59,30,1.421053,3.125952,0.545763,4,1
airport57,30,1.473684,7.016405,1.534376,4,1
airport51,30,1.526316,9.480478,1.980444,4,1
airport54,30,0.473684,10.315112,1.028240,4,1
airport53,30,1.315856,9.755989,0.751925,4,1
airport5,30,1.263158,7.176212,1.060957,4,1
airport61,30,1.157895,5.889572,0.350069,4,1
airport60,30,1.157895,7.889073,0.899942,4,1
airport67,30,0.788048,3.265987,0.506891,4,1
airport64,30,0.842105,4.706653,0.397689,4,1
airport68,30,1.263158,3.438415,0.657434,4,1
airport63,30,1.263158,6.231593,0.891792,4,1
airport65,30,1.000000,6.279442,0.627458,4,1
airport62,30,0.947368,10.763994,1.795443,4,1
airport72,30,0.789474,2.083852,0.197269,4,1
airport66,30,1.789474,10.184199,1.422626,4,1
airport74,30,1.210526,3.964971,0.718322,4,1
airport71,30,0.947368,7.649268,0.599764,4,1
airport78,30,1.000000,3.776935,0.496537,4,1
airport73,30,1.289907,5.859978,0.495058,4,1
airport81,30,0.842105,3.141472,0.503052,4,1
airport80,30,1.000000,4.137969,0.560080,4,1
airport75,30,1.660537,6.094684,1.218561,4,1
airport77,30,1.263158,7.907613,0.584316,4,1
airport76,30,1.105263,7.334010,0.887846,4,1
airport6,30,1.315789,13.237883,1.190613,4,1
airport70,30,0.684211,13.334348,1.540402,4,1
airport7,30,1.368421,8.360537,1.532522,4,1
airport82,30,1.210526,6.186007,0.913041,4,1
airport84,30,1.000000,6.443446,0.383133,4,1
airport83,30,0.315734,8.682252,0.999719,4,1
airport87,30,1.036688,5.526124,0.440934,4,1
airport86,30,0.842105,9.662701,0.803930,4,1
airport91,30,1.789474,2.762865,0.276167,4,1
airport79,30,1.000000,16.639648,1.322317,4,1
airport92,30,0.684211,4.341974,0.704183,4,1
airport88,30,0.842105,10.325058,1.593790,4,1
airport8,30,1.421053,5.196015,0.727701,4,1
airport85,30,0.469678,12.257746,2.886631,4,1
airport97,30,1.072200,3.122251,0.433864,4,1
airport96,30,1.000000,3.512827,0.399698,4,1
airport95,30,1.473684,5.739608,0.474085,4,1
airport93,30,1.105263,8.038165,1.191294,4,1
airport90,30,0.789474,10.510774,2.482730,4,1
airport99,30,1.157895,4.890626,0.783517,4,1
airport94,30,0.421053,11.131270,2.480129,4,1
airport9,30,1.315790,10.304038,1.996446,4,1
airport98,30,1.000000,12.019852,1.262349,4,1
grid14,30,1.684211,6.982034,3.454011,4,2
grid15,30,3.421053,11.166351,1.529796,4,1
grid21,30,2.473683,13.147625,0.954328,5,1
grid18,30,1.789474,20.389081,0.695595,6,1
grid19,30,2.263158,19.949621,1.402417,6,1
grid27,30,3.368421,14.548766,6.803768,4,2
grid28,30,3.000000,15.384980,0.676507,5,1
grid30,30,3.421053,14.963653,2.017829,4,1
grid25,30,2.315789,21.178935,0.766045,7,1
grid0,30,2.473684,822.637050,3.163515,21,1
grid2,30,3.631579,64.148248,0.912395,12,1
grid26,30,2.263158,56.976957,1.269879,9,1
grid23,30,2.982456,39.093780,1.021250,6,1
grid20,30,2.368421,313.370954,1.575036,10,1
grid31,30,2.157895,51.768854,1.374206,6,1
grid16,30,2.578947,942.752563,3.577697,21,1
grid32,30,1.578947,688.439948,1.677355,21,1
grid33,30,2.157895,932.627083,2.900237,21,1
grid38,30,1.947368,28.412853,0.976031,8,1
grid22,30,3.122807,929.764233,2.490304,21,1
grid13,30,1.368421,912.207427,3.934854,21,1
grid34,30,2.473684,739.557451,0.938595,21,1
grid37,30,3.315789,664.318449,1.362752,21,1
grid10,30,1.315789,1030.985893,4.664261,21,1
grid12,30,1.631579,550.653290,4.248376,17,1
grid43,30,2.157895,26.761865,1.462598,7,1
grid29,30,2.210526,640.584794,6.747051,16,1
grid35,30,0.684211,57.392059,1.085930,6,1
grid47,30,3.210526,8.765758,1.732120,4,1
grid1,30,1.157895,593.105144,3.305756,18,1
grid42,30,2.804511,916.991684,2.242453,21,1
grid17,30,2.421053,314.526696,5.334738,9,1
grid39,30,2.526316,249.537764,4.819452,9,1
grid49,30,1.000000,78.942686,0.987528,6,1
grid48,30,1.631579,628.980656,1.396891,20,1
grid3,30,0.947368,168.049927,2.853191,7,1
grid4,30,2.578946,30.520074,1.415512,7,1
grid50,30,2.210526,50.075387,3.265677,6,1
grid56,30,2.157895,8.717555,1.146678,4,1
grid59,30,1.842105,14.053808,0.971179,5,1
grid46,30,1.368421,864.102337,2.126229,21,1
grid55,30,2.315789,471.010168,1.467393,16,1
grid57,30,2.736842,162.286352,1.508367,10,1
grid60,30,2.263158,119.693376,1.291797,10,1
grid36,30,1.951417,1079.447745,4.071175,21,1
grid52,30,3.052632,937.384956,2.732276,21,1
grid64,30,1.842105,23.492259,1.133972,6,1
grid45,30,2.631579,914.091855,2.496465,21,1
grid63,30,1.859649,288.821918,6.352236,15,1
grid67,30,2.368421,87.137786,1.243949,16,1
grid69,30,3.052632,16.324059,1.148269,5,1
grid44,30,1.947368,1096.147836,2.884719,21,1
grid5,30,3.526316,827.545443,3.557195,21,1
grid70,30,3.473684,26.708952,1.380683,5,1
grid54,30,0.947368,306.707678,3.107991,11,1
grid58,30,2.368421,1014.489394,3.628294,21,1
grid65,30,3.045113,147.862638,1.255283,6,1
grid72,30,3.064777,220.152327,1.910761,9,1
grid53,30,2.795322,444.351759,3.153221,12,1
grid74,30,3.105263,20.026984,2.487767,5,1
grid73,30,2.736842,24.188908,2.321890,5,1
grid66,30,2.631579,519.652973,4.353803,15,1
grid76,30,1.906433,614.056161,1.026425,21,1
grid78,30,2.210526,63.349372,2.565329,7,1
grid62,30,2.000000,964.120949,1.536148,21,1
grid6,30,2.000000,887.970682,3.877819,21,1
grid51,30,1.473684,472.211013,3.381477,14,1
grid75,30,2.368421,464.937220,5.803681,15,1
grid83,30,0.947368,386.685686,4.369509,11,1
grid81,30,2.052632,50.690702,2.540755,8,1
grid82,30,2.421053,863.119239,1.750369,21,1
grid61,30,1.684211,587.142297,4.391266,14,1
grid89,30,2.368421,21.656064,3.728044,5,1
grid88,30,2.000000,197.097420,3.312206,8,1
grid80,30,2.410526,909.277565,2.945589,21,1
grid84,30,2.105263,214.965521,1.927795,8,1
grid91,30,2.921053,25.614914,2.035609,5,1
grid85,30,1.257310,1051.396295,4.749037,21,1
grid92,30,3.105263,20.767449,2.177627,5,1
grid71,30,2.052632,326.628921,4.445404,9,1
grid8,30,2.684211,232.343901,1.816673,8,1
grid97,30,2.000000,9.503998,4.047504,4,2
grid96,30,1.894737,144.695441,1.145748,9,1
grid87,30,2.368421,678.830555,1.162262,21,1
grid99,30,2.842105,51.083974,1.293366,6,1
grid7,30,2.052632,1087.186315,5.738240,20,1
grid95,30,3.105263,834.311963,2.478282,21,1
metroplex11,30,6.897241,37.465576,18.392579,4,2
grid93,30,1.947368,139.080534,2.663267,10,1
metroplex13,30,3.353383,19.396234,5.190024,7,2
metroplex14,30,1.421053,60.296489,0.892200,13,1
metroplex15,30,2.947368,5.416341,1.238119,4,1
metroplex12,30,3.951286,188.675755,10.952155,6,1
grid79,30,1.157895,334.009296,4.608743,11,1
grid9,30,1.789474,61.820247,1.986215,6,1
metroplex18,30,5.456140,26.848999,20.555019,7,5
metroplex21,30,1.684211,5.002888,2.249540,4,2
metroplex20,30,1.789474,21.258802,12.213277,4,2
metroplex22,30,2.145363,13.696781,5.700284,4,2
metroplex1,30,3.485074,86.506722,22.751028,8,2
metroplex23,30,2.052632,24.920544,16.760467,6,4
metroplex0,30,2.315789,162.498051,3.163113,13,1
metroplex16,30,3.005013,179.013116,2.584339,10,1
metroplex17,30,3.273191,51.916896,1.612761,7,1
metroplex25,30,2.421053,5.603561,1.702670,6,2
grid98,30,1.736842,181.998076,3.599040,9,1
metroplex26,30,3.508772,4.401460,2.290325,4,2
metroplex27,30,2.182957,9.795464,4.595239,4,2
metroplex24,30,4.105263,31.583611,12.321519,5,2
metroplex28,30,2.052632,6.454100,3.603968,4,2
metroplex2,30,5.012531,11.696263,5.350429,4,2
metroplex29,30,2.105263,24.958593,4.462471,4,1
grid90,30,1.000000,180.442820,1.917587,8,1
metroplex32,30,2.684211,16.169524,11.989265,7,4
metroplex10,30,2.842105,357.124255,5.651466,10,1
metroplex34,30,3.610526,9.149553,5.601555,5,3
metroplex38,30,2.947368,8.553181,4.652039,6,3
metroplex33,30,1.789473,28.036556,2.159975,6,1
metroplex31,30,1.736842,43.996627,1.704787,9,1
